Date,SPY,AGG
2015-07-07,176.99664306640625,85.3226318359375
2015-07-08,174.02711486816406,85.5261459350586
2015-07-09,174.3419189453125,85.21295928955078
2015-07-10,176.53717041015625,84.85284423828125
2015-07-13,178.48565673828125,84.72759246826172
2015-07-14,179.2599334716797,84.86854553222656
2015-07-15,179.20037841796875,85.09552001953125
2015-07-16,180.6383056640625,85.16600799560547
2015-07-17,180.79148864746094,85.17383575439453
2015-07-20,180.88502502441406,85.02510070800781
2015-07-21,180.17037963867188,85.16600799560547
2015-07-22,179.8470001220703,85.20516967773438
2015-07-23,178.83445739746094,85.4478530883789
2015-07-24,176.97962951660156,85.43219757080078
2015-07-27,175.95001220703125,85.54175567626953
2015-07-28,178.11123657226562,85.45572662353516
2015-07-29,179.3365020751953,85.38525390625
2015-07-30,179.37904357910156,85.39305877685547
2015-07-31,179.1067657470703,85.72972106933594
2015-08-03,178.5026397705078,85.81837463378906
2015-08-04,178.15383911132812,85.56733703613281
2015-08-05,178.74087524414062,85.41043853759766
2015-08-06,177.2774200439453,85.51243591308594
2015-08-07,176.93702697753906,85.66144561767578
2015-08-10,179.1663360595703,85.55167388916016
2015-08-11,177.54965209960938,85.83403778076172
2015-08-12,177.76242065429688,85.77914428710938
2015-08-13,177.54119873046875,85.59870147705078
2015-08-14,178.18783569335938,85.55948638916016
2015-08-17,179.18336486816406,85.70852661132812
2015-08-18,178.66433715820312,85.55167388916016
2015-08-19,177.25193786621094,85.81837463378906
2015-08-20,173.55064392089844,85.95171356201172
2015-08-21,168.32630920410156,86.10075378417969
2015-08-24,161.2386474609375,86.06938171386719
2015-08-25,159.34121704101562,85.86546325683594
2015-08-26,165.4589385986328,85.46532440185547
2015-08-27,169.55157470703125,85.58303833007812
2015-08-28,169.56011962890625,85.50457763671875
2015-08-31,168.190185546875,85.44180297851562
2015-09-01,163.17010498046875,85.6949691772461
2015-09-02,166.26722717285156,85.58488464355469
2015-09-03,166.38633728027344,85.71065521240234
2015-09-04,163.8677978515625,85.89144134521484
2015-09-08,167.9859619140625,85.68705749511719
2015-09-09,165.73968505859375,85.71853637695312
2015-09-10,166.64166259765625,85.62423706054688
2015-09-11,167.39889526367188,85.72636413574219
2015-09-14,166.7777557373047,85.74995422363281
2015-09-15,168.8623504638672,85.36479187011719
2015-09-16,170.3258056640625,85.2940444946289
2015-09-17,169.94296264648438,85.82854461669922
2015-09-18,167.1658477783203,85.8993148803711
2015-09-21,168.02975463867188,85.67134857177734
2015-09-22,165.84873962402344,85.8757553100586
2015-09-23,165.5835723876953,85.80496215820312
2015-09-24,164.98484802246094,85.9150619506836
2015-09-25,164.94212341308594,85.76566314697266
2015-09-28,160.8024444580078,85.97003936767578
2015-09-29,160.89654541015625,86.10369873046875
2015-09-30,163.89869689941406,86.1351547241211
2015-10-01,164.3262939453125,86.20207214355469
2015-10-02,166.78097534179688,86.46195983886719
2015-10-05,169.74879455566406,86.1390380859375
2015-10-06,169.16720581054688,86.35167694091797
2015-10-07,170.55279541015625,86.28866577148438
2015-10-08,172.09231567382812,86.17053985595703
2015-10-09,172.19491577148438,86.09965515136719
2015-10-12,172.35743713378906,86.3202133178711
2015-10-13,171.27122497558594,86.32807159423828
2015-10-14,170.4501495361328,86.65096282958984
2015-10-15,173.0673370361328,86.53282165527344
2015-10-16,173.85418701171875,86.44617462158203
2015-10-19,173.93971252441406,86.53282165527344
2015-10-20,173.71737670898438,86.35953521728516
2015-10-21,172.63967895507812,86.56430053710938
2015-10-22,175.55624389648438,86.5800552368164
2015-10-23,177.48062133789062,86.43043518066406
2015-10-26,177.0443572998047,86.4698257446289
2015-10-27,176.7023162841797,86.59578704833984
2015-10-28,178.71221923828125,86.3359375
2015-10-29,178.60960388183594,85.96577453613281
2015-10-30,177.83984375,86.19416809082031
2015-11-02,179.94383239746094,86.02454376220703
2015-11-03,180.46551513671875,85.86670684814453
2015-11-04,179.91818237304688,85.86670684814453
2015-11-05,179.73855590820312,85.82726287841797
2015-11-06,179.6444854736328,85.41696166992188
2015-11-09,177.96812438964844,85.36172485351562
2015-11-10,178.37864685058594,85.51949310302734
2015-11-11,177.67730712890625,85.40907287597656
2015-11-12,175.19696044921875,85.48796844482422
2015-11-13,173.22987365722656,85.6536865234375
2015-11-16,175.86412048339844,85.72468566894531
2015-11-17,175.7357940673828,85.78781127929688
2015-11-18,178.52410888671875,85.72468566894531
2015-11-19,178.37010192871094,85.76414489746094
2015-11-20,179.02012634277344,85.70890808105469
2015-11-23,178.8148651123047,85.73258972167969
2015-11-24,179.05433654785156,85.81148529052734
2015-11-25,179.0286865234375,85.85095977783203
2015-11-27,179.2339630126953,85.82726287841797
2015-11-30,178.48985290527344,85.85882568359375
2015-12-01,180.19183349609375,86.1596908569336
2015-12-02,178.35296630859375,86.05677032470703
2015-12-03,175.85556030273438,85.42338562011719
2015-12-04,179.2852783203125,85.70046997070312
2015-12-07,178.19900512695312,85.8271713256836
2015-12-08,177.00164794921875,85.85881042480469
2015-12-09,175.6246337890625,85.85881042480469
2015-12-10,176.07794189453125,85.8430404663086
2015-12-11,172.6653594970703,86.05677032470703
2015-12-14,173.53773498535156,85.65299987792969
2015-12-15,175.35948181152344,85.660888671875
2015-12-16,177.92535400390625,85.5104751586914
2015-12-17,175.21409606933594,85.6292495727539
2015-12-18,172.0926513671875,85.81129455566406
2015-12-21,173.5122528076172,85.73219299316406
2015-12-22,175.08676147460938,85.66876220703125
2015-12-23,177.2549285888672,85.65299987792969
2015-12-24,176.9623565673828,85.6942367553711
2015-12-28,176.55799865722656,85.6942367553711
2015-12-29,178.44223022460938,85.48002624511719
2015-12-30,177.17745971679688,85.46409606933594
2015-12-31,175.40512084960938,85.6942367553711
2016-01-04,172.95306396484375,85.66249084472656
2016-01-05,173.24554443359375,85.7021484375
2016-01-06,171.06021118164062,86.0274658203125
2016-01-07,166.95623779296875,86.0195541381836
2016-01-08,165.12356567382812,86.2099380493164
2016-01-11,165.2870635986328,85.96397399902344
2016-01-12,166.6206512451172,86.15440368652344
2016-01-13,162.4650421142578,86.3527603149414
2016-01-14,165.13218688964844,86.32100677490234
2016-01-15,161.58743286132812,86.42411804199219
2016-01-19,161.80258178710938,86.33686065673828
2016-01-20,159.72900390625,86.40834045410156
2016-01-21,160.6238250732422,86.28926849365234
2016-01-22,163.91905212402344,86.3527603149414
2016-01-25,161.44117736816406,86.30512237548828
2016-01-26,163.64370727539062,86.41619873046875
2016-01-27,161.8627471923828,86.43209838867188
2016-01-28,162.7059783935547,86.50347900390625
2016-01-29,166.67225646972656,86.75735473632812
2016-02-01,166.6120147705078,86.6524658203125
2016-02-02,163.60934448242188,86.91478729248047
2016-02-03,164.59017944335938,86.90682220458984
2016-02-04,164.84823608398438,86.99427795410156
2016-02-05,161.70791625976562,86.91478729248047
2016-02-08,159.5311737060547,87.24874877929688
2016-02-09,159.53976440429688,87.24075317382812
2016-02-10,159.40208435058594,87.4554214477539
2016-02-11,157.32859802246094,87.5110855102539
2016-02-12,160.5722198486328,87.27253723144531
2016-02-16,163.28240966796875,87.05792999267578
2016-02-17,165.9495849609375,87.01017761230469
2016-02-18,165.2698974609375,87.27253723144531
2016-02-19,165.19244384765625,87.28848266601562
2016-02-22,167.58424377441406,87.31230163574219
2016-02-23,165.46775817871094,87.32821655273438
2016-02-24,166.2248992919922,87.36002349853516
2016-02-25,168.23818969726562,87.58259582519531
2016-02-26,167.8509979248047,87.42362213134766
2016-02-29,166.5346221923828,87.52696990966797
2016-03-01,170.4493408203125,87.26487731933594
2016-03-02,171.21505737304688,87.16927337646484
2016-03-03,171.88616943359375,87.27285766601562
2016-03-04,172.44540405273438,87.1374282836914
2016-03-07,172.58306884765625,87.11351776123047
2016-03-08,170.69882202148438,87.32862091064453
2016-03-09,171.54200744628906,87.28878784179688
2016-03-10,171.67967224121094,87.32862091064453
2016-03-11,174.45008850097656,87.16927337646484
2016-03-14,174.2263946533203,87.21709442138672
2016-03-15,173.94244384765625,87.1374282836914
2016-03-16,174.94911193847656,87.5118179321289
2016-03-17,176.05899047851562,87.69508361816406
2016-03-18,176.7508087158203,87.76676940917969
2016-03-21,177.0016326904297,87.57559967041016
2016-03-22,176.90650939941406,87.51983642578125
2016-03-23,175.73899841308594,87.71100616455078
2016-03-24,175.66116333007812,87.71898651123047
2016-03-28,175.76495361328125,87.78266906738281
2016-03-29,177.39080810546875,88.04560089111328
2016-03-30,178.1691436767578,88.0137710571289
2016-03-31,177.73672485351562,88.29259490966797
2016-04-01,178.9474639892578,88.21434020996094
2016-04-04,178.36807250976562,88.30215454101562
2016-04-05,176.58656311035156,88.42190551757812
2016-04-06,178.5150146484375,88.4059066772461
2016-04-07,176.3789520263672,88.59748077392578
2016-04-08,176.8546600341797,88.50965881347656
2016-04-11,176.4394989013672,88.57353973388672
2016-04-12,178.08265686035156,88.4298324584961
2016-04-13,179.88145446777344,88.46979522705078
2016-04-14,179.89013671875,88.31810760498047
2016-04-15,179.69119262695312,88.56555938720703
2016-04-18,180.953857421875,88.55757904052734
2016-04-19,181.52459716796875,88.54959106445312
2016-04-20,181.69757080078125,88.33409118652344
2016-04-21,180.7203369140625,88.21434020996094
2016-04-22,180.7203369140625,88.22230529785156
2016-04-25,180.40902709960938,88.12651824951172
2016-04-26,180.67710876464844,88.08659362792969
2016-04-27,181.04896545410156,88.3499984741211
2016-04-28,179.40585327148438,88.52567291259766
2016-04-29,178.4372100830078,88.51768493652344
2016-05-02,179.85552978515625,88.45767974853516
2016-05-03,178.2902374267578,88.61762237548828
2016-05-04,177.29568481445312,88.6576156616211
2016-05-05,177.26107788085938,88.88156127929688
2016-05-06,177.90963745117188,88.74556732177734
2016-05-09,178.0567626953125,88.80156707763672
2016-05-10,180.27064514160156,88.841552734375
2016-05-11,178.58424377441406,88.841552734375
2016-05-12,178.63613891601562,88.76158142089844
2016-05-13,177.07945251464844,88.92948913574219
2016-05-16,178.82635498046875,88.77760314941406
2016-05-17,177.15728759765625,88.6576156616211
2016-05-18,177.20921325683594,88.28971862792969
2016-05-19,176.59515380859375,88.3457260131836
2016-05-20,177.71078491210938,88.40174102783203
2016-05-23,177.46861267089844,88.38569641113281
2016-05-24,179.76904296875,88.33775329589844
2016-05-25,180.9884796142578,88.3537368774414
2016-05-26,181.04034423828125,88.48966979980469
2016-05-27,181.81863403320312,88.47364044189453
2016-05-31,181.47271728515625,88.52965545654297
2016-06-01,181.84463500976562,88.47998809814453
2016-06-02,182.39805603027344,88.70433807373047
2016-06-03,181.85324096679688,89.18514251708984
2016-06-06,182.77857971191406,89.06493377685547
2016-06-07,183.06396484375,89.14508819580078
2016-06-08,183.66067504882812,89.1771469116211
2016-06-09,183.40994262695312,89.2412109375
2016-06-10,181.67164611816406,89.36139678955078
2016-06-13,180.27064514160156,89.43353271484375
2016-06-14,179.9160614013672,89.39350891113281
2016-06-15,179.66525268554688,89.58580780029297
2016-06-16,180.201416015625,89.64187622070312
2016-06-17,179.53033447265625,89.57774353027344
2016-06-20,180.68649291992188,89.32935333251953
2016-06-21,181.1994171142578,89.26522064208984
2016-06-22,180.90386962890625,89.32132720947266
2016-06-23,183.25967407226562,89.16910552978516
2016-06-24,176.67901611328125,89.6498794555664
2016-06-27,173.51470947265625,90.010498046875
2016-06-28,176.6442108154297,90.12263488769531
2016-06-29,179.65203857421875,90.05854797363281
2016-06-30,182.10350036621094,90.24286651611328
2016-07-01,182.48599243164062,90.4371337890625
2016-07-05,181.17337036132812,90.67797088623047
2016-07-06,182.25997924804688,90.84656524658203
2016-07-07,182.14698791503906,90.78236389160156
2016-07-08,184.85922241210938,90.9188232421875
2016-07-11,185.51123046875,90.67797088623047
2016-07-12,186.85862731933594,90.405029296875
2016-07-13,186.8325653076172,90.5334701538086
2016-07-14,187.87571716308594,90.45314025878906
2016-07-15,187.62367248535156,90.12405395507812
2016-07-18,188.12783813476562,90.1401138305664
2016-07-19,187.93661499023438,90.32473754882812
2016-07-20,188.71896362304688,90.24443817138672
2016-07-21,188.00613403320312,90.32473754882812
2016-07-22,188.84938049316406,90.3408432006836
2016-07-25,188.33642578125,90.23643493652344
2016-07-26,188.4233856201172,90.23643493652344
2016-07-27,188.22349548339844,90.5013427734375
2016-07-28,188.44081115722656,90.49332427978516
2016-07-29,188.7450408935547,90.73416900634766
2016-08-01,188.58853149414062,90.52263641357422
2016-08-02,187.38027954101562,90.25723266601562
2016-08-03,187.92788696289062,90.35372161865234
2016-08-04,188.12783813476562,90.52263641357422
2016-08-05,189.66651916503906,90.21699523925781
2016-08-08,189.55352783203125,90.27332305908203
2016-08-09,189.66651916503906,90.5065689086914
2016-08-10,189.19711303710938,90.61114501953125
2016-08-11,190.07505798339844,90.36988067626953
2016-08-12,189.9099884033203,90.58699798583984
2016-08-15,190.4575958251953,90.42611694335938
2016-08-16,189.47531127929688,90.36988067626953
2016-08-17,189.83169555664062,90.53872680664062
2016-08-18,190.25759887695312,90.66740417480469
2016-08-19,189.97946166992188,90.46635437011719
2016-08-22,189.97079467773438,90.60310363769531
2016-08-23,190.353271484375,90.62716674804688
2016-08-24,189.3796844482422,90.59500122070312
2016-08-25,189.24923706054688,90.49854278564453
2016-08-26,188.89280700683594,90.35372161865234
2016-08-29,189.822998046875,90.60310363769531
2016-08-30,189.51004028320312,90.5547866821289
2016-08-31,188.97105407714844,90.53872680664062
2016-09-01,188.97976684570312,90.61771392822266
2016-09-02,189.83169555664062,90.49681091308594
2016-09-06,190.4054718017578,90.69020080566406
2016-09-07,190.3880157470703,90.73855590820312
2016-09-08,189.953369140625,90.42430877685547
2016-09-09,185.4069061279297,90.02949523925781
2016-09-12,188.06700134277344,90.10197448730469
2016-09-13,185.36346435546875,89.85221862792969
2016-09-14,185.29385375976562,89.9649887084961
2016-09-15,187.14553833007812,90.02139282226562
2016-09-16,186.42208862304688,90.08589172363281
2016-09-19,186.45706176757812,90.01338195800781
2016-09-20,186.4657745361328,90.04556274414062
2016-09-21,188.56268310546875,90.27122497558594
2016-09-22,189.75088500976562,90.45649719238281
2016-09-23,188.71121215820312,90.43236541748047
2016-09-26,187.18215942382812,90.54515075683594
2016-09-27,188.34426879882812,90.65798950195312
2016-09-28,189.279052734375,90.68216705322266
2016-09-29,187.56661987304688,90.68216705322266
2016-09-30,188.98208618164062,90.5854721069336
2016-10-03,188.52769470214844,90.48294067382812
2016-10-04,187.56661987304688,90.17620086669922
2016-10-05,188.3966522216797,90.05510711669922
2016-10-06,188.52769470214844,90.05510711669922
2016-10-07,187.8811492919922,90.07125091552734
2016-10-10,188.8597412109375,90.03089141845703
2016-10-11,186.47450256347656,89.89366149902344
2016-10-12,186.7191162109375,89.92594909667969
2016-10-13,186.10752868652344,90.05510711669922
2016-10-14,186.20362854003906,89.90174865722656
2016-10-17,185.55711364746094,90.05510711669922
2016-10-18,186.7191162109375,90.20040130615234
2016-10-19,187.21713256835938,90.24888610839844
2016-10-20,186.86770629882812,90.21654510498047
2016-10-21,186.95504760742188,90.2730484008789
2016-10-24,187.75009155273438,90.13578796386719
2016-10-25,187.12107849121094,90.13578796386719
2016-10-26,186.74534606933594,89.9582290649414
2016-10-27,186.24737548828125,89.73223114013672
2016-10-28,185.6968994140625,89.73223114013672
2016-10-31,185.70562744140625,89.84523010253906
2016-11-01,184.36009216308594,89.79669952392578
2016-11-02,183.25054931640625,89.9018325805664
2016-11-03,182.4117889404297,89.78057098388672
2016-11-04,182.21083068847656,89.96658325195312
2016-11-07,186.2298583984375,89.86139678955078
2016-11-08,187.06861877441406,89.7157974243164
2016-11-09,189.05191040039062,88.88282012939453
2016-11-10,189.52371215820312,88.51882934570312
2016-11-11,189.08688354492188,88.35713195800781
2016-11-14,189.23541259765625,88.00127410888672
2016-11-15,190.7119903564453,88.06595611572266
2016-11-16,190.35372924804688,88.26005554199219
2016-11-17,191.33233642578125,87.92843627929688
2016-11-18,190.9041748046875,87.64543914794922
2016-11-21,192.34576416015625,87.7181625366211
2016-11-22,192.7214813232422,87.79907989501953
2016-11-23,192.82630920410156,87.49176788330078
2016-11-25,193.54278564453125,87.48363494873047
2016-11-28,192.63409423828125,87.7909927368164
2016-11-29,193.00979614257812,87.8880386352539
2016-11-30,192.54678344726562,87.54025268554688
2016-12-01,191.8390350341797,87.2518539428711
2016-12-02,191.93511962890625,87.52729034423828
2016-12-05,193.0884246826172,87.60023498535156
2016-12-06,193.7000274658203,87.58399963378906
2016-12-07,196.2338104248047,87.81092071533203
2016-12-08,196.7143096923828,87.64884185791016
2016-12-09,197.90255737304688,87.38145446777344
2016-12-12,197.67538452148438,87.3004150390625
2016-12-13,198.99459838867188,87.4138412475586
2016-12-14,197.35206604003906,86.9358139038086
2016-12-15,198.16465759277344,86.83048248291016
2016-12-16,197.77708435058594,86.88717651367188
2016-12-19,198.20773315429688,87.11404418945312
2016-12-20,198.97230529785156,87.03302001953125
2016-12-21,198.4186553955078,87.21940612792969
2016-12-22,198.07589721679688,87.2186050415039
2016-12-23,198.3659210205078,87.24295043945312
2016-12-27,198.85809326171875,87.17794799804688
2016-12-28,197.214599609375,87.31607055664062
2016-12-29,197.17068481445312,87.58403778076172
2016-12-30,196.44998168945312,87.76274871826172
2017-01-03,197.952880859375,87.85205078125
2017-01-04,199.13052368164062,87.87642669677734
2017-01-05,198.97230529785156,88.24190521240234
2017-01-06,199.68421936035156,87.94950866699219
2017-01-09,199.02508544921875,88.09571075439453
2017-01-10,199.02508544921875,88.07135009765625
2017-01-11,199.58750915527344,88.17693328857422
2017-01-12,199.0865936279297,88.20943450927734
2017-01-13,199.54359436035156,88.05509185791016
2017-01-17,198.8404998779297,88.35562896728516
2017-01-18,199.2799530029297,87.97389221191406
2017-01-19,198.54168701171875,87.74650573730469
2017-01-20,199.2711639404297,87.7789535522461
2017-01-23,198.7526092529297,88.02256774902344
2017-01-24,200.02696228027344,87.88456726074219
2017-01-25,201.75830078125,87.6490478515625
2017-01-26,201.54742431640625,87.70587158203125
2017-01-27,201.2310028076172,87.7789535522461
2017-01-30,199.9830322265625,87.73832702636719
2017-01-31,199.96539306640625,87.94950866699219
2017-02-01,200.04457092285156,87.82582092285156
2017-02-02,200.17637634277344,87.87467193603516
2017-02-03,201.55616760253906,87.89906311035156
2017-02-06,201.19581604003906,88.1513442993164
2017-02-07,201.20462036132812,88.24087524414062
2017-02-08,201.4683380126953,88.4931640625
2017-02-09,202.6634979248047,88.28157806396484
2017-02-10,203.46327209472656,88.26526641845703
2017-02-13,204.57061767578125,88.13507080078125
2017-02-14,205.38795471191406,87.93975067138672
2017-02-15,206.46017456054688,87.80143737792969
2017-02-16,206.2843780517578,87.98857879638672
2017-02-17,206.60958862304688,88.18390655517578
2017-02-21,207.83995056152344,88.1758041381836
2017-02-22,207.65536499023438,88.23274230957031
2017-02-23,207.79600524902344,88.37924194335938
2017-02-24,208.05970764160156,88.70471954345703
2017-02-27,208.3848419189453,88.54195404052734
2017-02-28,207.8223876953125,88.51754760742188
2017-03-01,210.7313995361328,88.10171508789062
2017-03-02,209.40432739257812,87.93853759765625
2017-03-03,209.5361328125,88.00377655029297
2017-03-06,208.9121856689453,87.96304321289062
2017-03-07,208.2882080078125,87.84889221191406
2017-03-08,207.90150451660156,87.63691711425781
2017-03-09,208.16513061523438,87.36775970458984
2017-03-10,208.89454650878906,87.49822235107422
2017-03-13,209.0000457763672,87.35147857666016
2017-03-14,208.20028686523438,87.38408660888672
2017-03-15,210.001953125,87.8896484375
2017-03-16,209.5888214111328,87.79181671142578
2017-03-17,209.2207794189453,87.97940063476562
2017-03-20,208.9912872314453,88.10982513427734
2017-03-21,206.30796813964844,88.28927612304688
2017-03-22,206.79339599609375,88.41154479980469
2017-03-23,206.57273864746094,88.4360122680664
2017-03-24,206.42266845703125,88.36260986328125
2017-03-27,206.21087646484375,88.57462310791016
2017-03-28,207.71141052246094,88.37077331542969
2017-03-29,207.90560913085938,88.5665283203125
2017-03-30,208.567626953125,88.40338134765625
2017-03-31,208.08213806152344,88.46862030029297
2017-04-03,207.72023010253906,88.79711151123047
2017-04-04,207.85264587402344,88.71540832519531
2017-04-05,207.2348175048828,88.8134536743164
2017-04-06,207.8173065185547,88.80529022216797
2017-04-07,207.60552978515625,88.60918426513672
2017-04-10,207.72909545898438,88.72358703613281
2017-04-11,207.48190307617188,88.97687530517578
2017-04-12,206.57273864746094,89.1729736328125
2017-04-13,205.2310791015625,89.28741455078125
2017-04-17,207.04940795898438,89.23838806152344
2017-04-18,206.43154907226562,89.59791564941406
2017-04-19,206.05197143554688,89.45899200439453
2017-04-20,207.72909545898438,89.3200454711914
2017-04-21,207.0670623779297,89.34455108642578
2017-04-24,209.3443603515625,89.21382141113281
2017-04-25,210.5624542236328,88.9197006225586
2017-04-26,210.4300537109375,89.03408813476562
2017-04-27,210.60658264160156,89.11579895019531
2017-04-28,210.1476287841797,89.27104949951172
2017-05-01,210.67721557617188,89.04093933105469
2017-05-02,210.75668334960938,89.16376495361328
2017-05-03,210.50067138671875,89.07369232177734
2017-05-04,210.747802734375,88.99998474121094
2017-05-05,211.57754516601562,89.0163803100586
2017-05-08,211.54220581054688,88.84440612792969
2017-05-09,211.3480224609375,88.85259246826172
2017-05-10,211.72763061523438,88.87712860107422
2017-05-11,211.29505920410156,88.86897277832031
2017-05-12,210.9420166015625,89.19654083251953
2017-05-15,212.10714721679688,89.16376495361328
2017-05-16,211.9129638671875,89.27841186523438
